tweet_id,jpg_url,p1,p2,retweet_count,favorite_count,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,dog_stage,extractedrating_numerator,extractedrating_denominator
699079609774645248,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,schipperke,Chesapeake_Bay_retriever,745,2677,nan,nan,2016-02-15 03:55:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,699079609774645248,nan,,"https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1,https://twitter.com/dog_rates/status/699079609774645248/photo/1",Reagan,,8,10
699088579889332224,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,mousetrap,banded_gecko,715,2451,nan,nan,2016-02-15 04:31:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,699088579889332224,nan,,https://twitter.com/dog_rates/status/699088579889332224/photo/1,Charl,,3,10
699323444782047232,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,Labrador_retriever,doormat,983,3466,nan,nan,2016-02-15 20:04:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",699323444782047232,nan,,https://twitter.com/dog_rates/status/699323444782047232/photo/1,None,,10,10
699370870310113280,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,cairn,Chihuahua,497,2053,nan,nan,2016-02-15 23:13:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,699370870310113280,nan,,https://twitter.com/dog_rates/status/699370870310113280/photo/1,Calbert,,11,10
699413908797464576,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,Samoyed,malamute,688,2258,nan,nan,2016-02-16 02:04:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",699413908797464576,nan,,https://twitter.com/dog_rates/status/699413908797464576/photo/1,Miley,,11,10
699423671849451520,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,pug,French_bulldog,383,1505,nan,nan,2016-02-16 02:42:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",699423671849451520,nan,,https://twitter.com/dog_rates/status/699423671849451520/photo/1,None,,10,10
699434518667751424,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,golden_retriever,kuvasz,577,2384,nan,nan,2016-02-16 03:25:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,699434518667751424,nan,,https://twitter.com/dog_rates/status/699434518667751424/photo/1,None,pupper,12,10
699446877801091073,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,Pembroke,Cardigan,2938,6515,nan,nan,2016-02-16 04:15:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",699446877801091073,nan,,"https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1,https://twitter.com/dog_rates/status/699446877801091073/photo/1",Archie,,12,10
699691744225525762,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,hippopotamus,sea_lion,5174,11252,nan,nan,2016-02-16 20:28:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",699691744225525762,nan,,https://twitter.com/dog_rates/status/699691744225525762/photo/1,Dave,,5,10
699775878809702401,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,Dandie_Dinmont,Old_English_sheepdog,690,2150,nan,nan,2016-02-17 02:02:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,699775878809702401,nan,,https://twitter.com/dog_rates/status/699775878809702401/photo/1,Fillup,,11,10
699779630832685056,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,malinois,German_shepherd,1397,3039,nan,nan,2016-02-17 02:17:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Take all my money. 10/10 https://t.co/B28ebc5LzQ,699779630832685056,nan,,"https://twitter.com/dog_rates/status/699779630832685056/photo/1,https://twitter.com/dog_rates/status/699779630832685056/photo/1",None,,10,10
699788877217865730,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,Border_terrier,toy_poodle,557,2458,nan,nan,2016-02-17 02:54:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,699788877217865730,nan,,https://twitter.com/dog_rates/status/699788877217865730/photo/1,Nala,,12,10
699801817392291840,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,golden_retriever,Irish_setter,1088,3345,nan,nan,2016-02-17 03:45:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,699801817392291840,nan,,"https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1,https://twitter.com/dog_rates/status/699801817392291840/photo/1",Cooper,pupper,11,10
700002074055016451,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,Chihuahua,schipperke,1529,3627,nan,nan,2016-02-17 17:01:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,700002074055016451,nan,,https://twitter.com/dog_rates/status/700002074055016451/photo/1,Thumas,,9,10
700029284593901568,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,West_Highland_white_terrier,Maltese_dog,661,2262,nan,nan,2016-02-17 18:49:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,700029284593901568,nan,,https://twitter.com/dog_rates/status/700029284593901568/photo/1,Coops,,10,10
700062718104104960,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,hummingbird,peacock,778,2890,nan,nan,2016-02-17 21:02:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,700062718104104960,nan,,https://twitter.com/dog_rates/status/700062718104104960/photo/1,Eazy,,6,10
700143752053182464,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,golden_retriever,crossword_puzzle,3129,8282,nan,nan,2016-02-18 02:24:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,700143752053182464,nan,,https://twitter.com/dog_rates/status/700143752053182464/photo/1,None,pupper,10,10
700151421916807169,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,tennis_ball,Italian_greyhound,754,2450,nan,nan,2016-02-18 02:54:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,700151421916807169,nan,,https://twitter.com/dog_rates/status/700151421916807169/photo/1,None,pupper,11,10
700167517596164096,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,beagle,Pembroke,836,2903,nan,nan,2016-02-18 03:58:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,700167517596164096,nan,,https://twitter.com/dog_rates/status/700167517596164096/photo/1,Dotsy,,10,10
700462010979500032,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,hamster,Pomeranian,2031,4537,nan,nan,2016-02-18 23:28:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,700462010979500032,nan,,https://twitter.com/dog_rates/status/700462010979500032/photo/1,Murphy,,6,10
700505138482569216,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,bath_towel,Norwegian_elkhound,646,2487,nan,nan,2016-02-19 02:20:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,700505138482569216,nan,,"https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1,https://twitter.com/dog_rates/status/700505138482569216/photo/1",Kaia,,12,10
700518061187723268,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,American_Staffordshire_terrier,Staffordshire_bullterrier,915,2887,nan,nan,2016-02-19 03:11:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,700518061187723268,nan,,https://twitter.com/dog_rates/status/700518061187723268/photo/1,Vincent,,10,10
700747788515020802,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,Great_Pyrenees,Samoyed,10673,25130,nan,nan,2016-02-19 18:24:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,700747788515020802,nan,,https://twitter.com/dog_rates/status/700747788515020802/photo/1,very,,11,10
700796979434098688,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,tailed_frog,tree_frog,1085,2669,nan,nan,2016-02-19 21:39:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,700796979434098688,nan,,https://twitter.com/dog_rates/status/700796979434098688/photo/1,Daniel,,7,10
700847567345688576,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,Rhodesian_ridgeback,redbone,558,2637,nan,nan,2016-02-20 01:00:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,700847567345688576,nan,,https://twitter.com/dog_rates/status/700847567345688576/photo/1,Crouton,,10,10
700864154249383937,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,kuvasz,Great_Pyrenees,685,2828,nan,nan,2016-02-20 02:06:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",700864154249383937,nan,,https://twitter.com/dog_rates/status/700864154249383937/photo/1,a,pupper,12,10
700890391244103680,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,white_wolf,schipperke,653,2437,nan,nan,2016-02-20 03:51:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,700890391244103680,nan,,https://twitter.com/dog_rates/status/700890391244103680/photo/1,Chet,,11,10
701214700881756160,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,Pembroke,5812,13475,nan,nan,2016-02-21 01:19:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",701214700881756160,nan,,https://twitter.com/dog_rates/status/701214700881756160/photo/1,None,,12,10
701545186879471618,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,Border_collie,Cardigan,680,2902,nan,nan,2016-02-21 23:13:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,701545186879471618,nan,,https://twitter.com/dog_rates/status/701545186879471618/photo/1,Millie,pupper,10,10
701570477911896070,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,Yorkshire_terrier,silky_terrier,1055,3080,nan,nan,2016-02-22 00:53:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,701570477911896070,nan,,"https://twitter.com/dog_rates/status/701570477911896070/photo/1,https://twitter.com/dog_rates/status/701570477911896070/photo/1",Yoda,,9,10
701601587219795968,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,Chihuahua,Pembroke,523,2299,nan,nan,2016-02-22 02:57:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,701601587219795968,nan,,https://twitter.com/dog_rates/status/701601587219795968/photo/1,Coopson,,10,10
701889187134500865,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,French_bulldog,Staffordshire_bullterrier,1558,3905,nan,nan,2016-02-22 21:59:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,701889187134500865,nan,,https://twitter.com/dog_rates/status/701889187134500865/photo/1,Bilbo,,11,10
701952816642965504,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,toy_poodle,miniature_poodle,1149,4167,nan,nan,2016-02-23 02:12:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,701952816642965504,nan,,https://twitter.com/dog_rates/status/701952816642965504/photo/1,Rilo,,11,10
701981390485725185,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,Pomeranian,weasel,1106,3755,nan,nan,2016-02-23 04:06:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,701981390485725185,nan,,https://twitter.com/dog_rates/status/701981390485725185/photo/1,Fiji,,12,10
702217446468493312,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,golden_retriever,chow,1526,5268,nan,nan,2016-02-23 19:44:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",702217446468493312,nan,,https://twitter.com/dog_rates/status/702217446468493312/photo/1,None,,9,10
702276748847800320,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,Boston_bull,French_bulldog,860,2706,nan,nan,2016-02-23 23:39:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",702276748847800320,nan,,https://twitter.com/dog_rates/status/702276748847800320/photo/1,None,,11,10
702321140488925184,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,West_Highland_white_terrier,Scotch_terrier,1156,3604,nan,nan,2016-02-24 02:36:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,702321140488925184,nan,,"https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1,https://twitter.com/dog_rates/status/702321140488925184/photo/1",None,,12,10
702539513671897089,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,Pomeranian,Shih-Tzu,1091,3134,nan,nan,2016-02-24 17:04:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,702539513671897089,nan,,"https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1,https://twitter.com/dog_rates/status/702539513671897089/photo/1",a,,12,10
702598099714314240,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,kelpie,badger,3712,11332,nan,nan,2016-02-24 20:56:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",702598099714314240,nan,,https://twitter.com/dog_rates/status/702598099714314240/photo/1,Sansa,pupper,11,10
702671118226825216,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,bloodhound,Sussex_spaniel,634,2398,nan,nan,2016-02-25 01:47:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,702671118226825216,nan,,https://twitter.com/dog_rates/status/702671118226825216/photo/1,Rambo,,10,10
702684942141153280,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,golden_retriever,Chesapeake_Bay_retriever,1215,3516,nan,nan,2016-02-25 02:42:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,702684942141153280,nan,,https://twitter.com/dog_rates/status/702684942141153280/photo/1,Lucy,,11,10
702932127499816960,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,wallaby,wombat,811,2825,nan,nan,2016-02-25 19:04:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,702932127499816960,nan,,https://twitter.com/dog_rates/status/702932127499816960/photo/1,Chip,,6,10
703041949650034688,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,hippopotamus,doormat,14198,28996,nan,nan,2016-02-26 02:20:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,703041949650034688,nan,,https://twitter.com/dog_rates/status/703041949650034688/photo/1,an,,10,10
703079050210877440,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,Pembroke,Shetland_sheepdog,3494,8064,nan,nan,2016-02-26 04:48:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,703079050210877440,nan,,"https://twitter.com/dog_rates/status/703079050210877440/photo/1,https://twitter.com/dog_rates/status/703079050210877440/photo/1",a,,11,10
703268521220972544,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,wool,fur_coat,618,2152,nan,nan,2016-02-26 17:20:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,703268521220972544,nan,,https://twitter.com/dog_rates/status/703268521220972544/photo/1,None,pupper,12,10
703356393781329922,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border_collie,collie,429,2085,nan,nan,2016-02-26 23:10:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,703356393781329922,nan,,https://twitter.com/dog_rates/status/703356393781329922/photo/1,Socks,,9,10
703382836347330562,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,golden_retriever,standard_poodle,1285,3837,nan,nan,2016-02-27 00:55:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,703382836347330562,nan,,"https://twitter.com/dog_rates/status/703382836347330562/photo/1,https://twitter.com/dog_rates/status/703382836347330562/photo/1",Charlie,,12,10
703407252292673536,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,doormat,turnstile,786,2685,nan,nan,2016-02-27 02:32:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,703407252292673536,nan,,https://twitter.com/dog_rates/status/703407252292673536/photo/1,None,pupper,10,10
703425003149250560,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,miniature_pinscher,sleeping_bag,1559,4162,7.030419496500347e+17,4196983835.0,2016-02-27 03:42:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",703425003149250560,nan,,https://twitter.com/dog_rates/status/703425003149250560/photo/1,None,,9,10
703611486317502464,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,Pembroke,basenji,1709,4229,nan,nan,2016-02-27 16:03:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,703611486317502464,nan,,https://twitter.com/dog_rates/status/703611486317502464/photo/1,Scooter,pupper,10,10
703631701117943808,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,window_shade,window_screen,772,2853,nan,nan,2016-02-27 17:24:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,703631701117943808,nan,,"https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1,https://twitter.com/dog_rates/status/703631701117943808/photo/1",Bella,,11,10
703769065844768768,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,boxer,Greater_Swiss_Mountain_dog,1276,3621,nan,nan,2016-02-28 02:29:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,703769065844768768,nan,,"https://twitter.com/dog_rates/status/703769065844768768/photo/1,https://twitter.com/dog_rates/status/703769065844768768/photo/1",None,,10,10
703774238772166656,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador_retriever,Chesapeake_Bay_retriever,526,2020,nan,nan,2016-02-28 02:50:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",703774238772166656,nan,,https://twitter.com/dog_rates/status/703774238772166656/photo/1,None,,10,10
704054845121142784,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great_Pyrenees,kuvasz,1028,3201,nan,nan,2016-02-28 21:25:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,704054845121142784,nan,,https://twitter.com/dog_rates/status/704054845121142784/photo/1,a,,60,50
704113298707505153,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,otter,mink,629,2031,nan,nan,2016-02-29 01:17:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,704113298707505153,nan,,"https://twitter.com/dog_rates/status/704113298707505153/photo/1,https://twitter.com/dog_rates/status/704113298707505153/photo/1",Stanley,,8,10
704347321748819968,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,teddy,feather_boa,393,1729,nan,nan,2016-02-29 16:47:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,704347321748819968,nan,,https://twitter.com/dog_rates/status/704347321748819968/photo/1,Ralphson,pupper,10,10
